zda_id,name,lat,lon,town,type
43882,Lycée Professionnel du Vexin,49.157704806643686,1.9434317785659156,Chars,bus
52905,Estienne d'Orves,48.72488510673278,2.223429416095448,Palaiseau,bus
47307,Foch / Paix Notre Dame,48.87711636621159,2.7015325305763582,Lagny-sur-Marne,bus
47442,La Ferté Gaucher Centre,48.7821887540801,3.3061038078771507,La Ferté-Gaucher,bus
52806,Escalier des Ulis,48.68974010340839,2.1814000067906862,Orsay,bus
47323,Esbly / Mairie,48.901173364650624,2.812756368049521,Esbly,bus
52903,Cottage,48.75800342460775,2.2193453879913725,Bièvres,bus
52831,Conservatoire,48.69648368137143,2.1902351858904776,Orsay,bus
52902,Collège Emile Zola,48.738285366332505,2.22040164884715,Igny,bus
473270,Gare de Coulommiers,48.807797793295904,3.082363808793076,Coulommiers,bus
48857,Clos de Bures,48.69055827870232,2.1504783129831235,Bures-sur-Yvette,bus
52856,Campus Vallée,48.69929568353302,2.1675258863364926,Bures-sur-Yvette,bus
52827,Boissière,48.68978138737539,2.178247386359296,Orsay,bus
52804,Bois Persan,48.6883821580334,2.1986615398247387,Les Ulis,bus
45223,Hôpital Trousseau,48.84245543187767,2.4050383555068944,Paris 12e,bus
52816,Bleuets,48.68113035440882,2.185120936657437,Orsay,bus
45452,Porte de Passy,48.85730839554387,2.265070722165199,Paris 16e,bus
52800,Barceleau,48.686501834814884,2.1761660510579235,Les Ulis,bus
424611,Avenue des Ulis,48.68399817382316,2.161534121056143,Bures-sur-Yvette,bus
491966,Fontaine Grelot,48.77273583013549,2.3176980348308365,Bourg-la-Reine,bus
42234,Atlantique 2,48.68141374219377,2.199067184074972,Les Ulis,bus
44287,Chemin des Ecoliers,48.80443329995683,2.0573549094763974,Saint-Cyr-l'École,bus
43451,Jean Macé,48.80576128151251,2.0546756820813274,Saint-Cyr-l'École,bus
463903,Eglise de Pantin,48.89367829301948,2.4134683685747818,Pantin,bus
45303,Thomas Mann,48.83087867962348,2.381603501708646,Paris 13e,bus
53134,Voie de Châtenay,48.756581217288904,2.268910115914144,Verrières-le-Buisson,bus
53132,Sources,48.7516116225846,2.288988265866104,Antony,bus
44686,Rond-Point Pierre Semard - Turgot,48.93051873352374,2.4829336231438206,Aulnay-sous-Bois,bus
53127,Paul de Rutté,48.76150914256352,2.255644618625364,Châtenay-Malabry,bus
51168,Rue de Lille,48.80743678376956,2.4468452087350863,Maisons-Alfort,bus
53125,Nations Unies,48.73280871596884,2.3065805101934935,Antony,bus
57723,Rue de l'Egalité,48.80049525502409,2.3089346579368857,Bagneux,bus
427576,Maison des Arts,48.77825503628712,2.2539632068653646,Le Plessis-Robinson,bus
58367,Rue de Noisy-le-Sec,48.87606858857832,2.416952552037768,Les Lilas,bus
53113,Le Paradis,48.74922520541792,2.286994155815753,Antony,bus
53109,Hexagone,48.754076221748676,2.266700751390311,Verrières-le-Buisson,bus
473750,Sully - Morland,48.851421721781264,2.3630574018995163,Paris 4e,bus
47737,Gustave Robin,48.78014666999621,2.2778480091581286,Châtenay-Malabry,bus
45145,Ruysdaël - Parc Monceau,48.87700114713325,2.311450940765542,Paris 8e,bus
423141,Violet,48.84495691362206,2.2898541445973377,Paris 15e,bus
426633,Villages Nature,48.83143125325794,2.801482397895707,Bailly-Romainvilliers,bus
45189,Strasbourg - Magenta,48.8735668627116,2.3586146729910613,Paris 10e,bus
53089,Etang Colbert,48.78568404957179,2.272898666761002,Le Plessis-Robinson,bus
47033,Victor Hugo - Gallieni,48.83764689080299,2.246069278151394,Boulogne-Billancourt,bus
46036,Émile Seitz,48.741720478125536,2.307822120416533,Antony,bus
412370,Regnault,48.82463575350903,2.376161076846444,Paris 13e,bus
53097,Diderot,48.75092891253846,2.2891335807793034,Antony,bus
482911,Quatre Chemins - La Poste,48.90286778104335,2.393312032767844,Pantin,bus
45644,Pyrénées - Bagnolet,48.85949999691364,2.401804226578319,Paris 20e,bus
53086,Champagne,48.735457708161405,2.3058246598365417,Antony,bus
53085,Carreau - Garnier,48.77915234848707,2.255066335789197,Le Plessis-Robinson,bus
53084,Bua,48.74991570189937,2.2747025083057295,Verrières-le-Buisson,bus
53081,Anatole France,48.776418523435325,2.2741300478972466,Châtenay-Malabry,bus
46058,Adolphe Pajeaud,48.74045232027125,2.28045036964189,Antony,bus
50269,Pont de Charenton,48.81812822649035,2.419820353490341,Saint-Maurice,bus
46627,Alain,48.895804339955355,2.1141617441023994,Le Pecq,bus
473674,Plaisance - Hôpital Saint-Joseph,48.831920918768255,2.3138037527741755,Paris 14e,bus
473807,Gare de l'Est,48.87569559052384,2.3581112581365797,Paris 10e,bus
57722,Pasteur,48.80184406409063,2.310441675337407,Bagneux,bus
485336,Costco,48.687601251169326,2.2206276385500874,Villebon-sur-Yvette,bus
54646,Parc du Pré Saint-Jean,48.83875804103438,2.205151424533392,Saint-Cloud,bus
50969,Parc de la Légion d'Honneur,48.93125773461186,2.363663276643479,Saint-Denis,bus
485095,D406,48.85133847319063,2.8217388147287386,Bailly-Romainvilliers,bus
50346,Mûriers,48.78933992232599,2.4953582167237762,Saint-Maur-des-Fossés,bus
51265,Monts Clairs,48.91774807556117,2.258486082292954,Colombes,bus
420336,L'Ange Gardien,48.97804808822807,3.143464713297936,Chamigny,bus
