ZdAId,ZdCId
52766,70167
45879,70551
45880,70483
50216,70202
46072,72185
46098,72640
59353,72526
58356,72426
46515,72028
478670,478671
47388,70842
53146,70922
479128,70856
479112,70776
47628,479904
56737,70141
480880,480881
45341,71198
45324,70987
45320,71024
45282,70663
45412,71237
45511,71398
53581,62174
58426,73782
53449,62487
53582,62153
53537,62257
53573,62407
58591,412554
56227,67753
476949,476950
56225,67759
52483,68588
55993,68279
478486,478487
53528,62332
412619,412620
55952,68330
419944,419945
477700,477701
53562,62318
52519,68660
57247,68318
476956,476957
55903,68202
59152,74222
47317,68509
479795,478494
55793,68414
55843,68316
55847,68584
55851,68276
55863,68534
55862,68735
55875,68749
55890,67984
55893,68120
55804,68526
55825,68170
55829,68265
55836,68195
55975,68371
55978,68376
55927,68157
55953,68421
53720,68585
57630,62213
53439,62540
50001,59532
480072,485435
50011,59502
50026,59492
51720,59726
45974,70067
421844,62867
46064,72145
50559,72562
50557,72528
46097,72649
47348,72517
46112,72532
56393,72464
46509,72425
58345,72433
50527,70810
50598,70898
50516,70854
46101,72644
46138,72659
50521,72508
50456,72501
43920,72589
58469,70047
45416,71268
44150,71082
473638,71190
479054,71223
45516,71406
45199,71700
42432,71316
42966,71287
44782,71246
44401,71231
45684,71259
473743,71334
52290,68371
47600,66803
473412,71269
45723,415683
43882,67333
47307,68427
47442,67783
45862,73628
473126,71229
50672,490947
49482,67906
49256,67929
462779,69212
473873,63278
478418,478419
474354,71808
42391,71973
480363,70805
50595,71448
51168,70403
50232,69881
58764,71265
45189,71338
462894,72355
482911,72460
45644,71760
473382,71274
473649,69884
51535,71500
45386,71128
50957,74367
57722,70322
58726,71803
473574,71511
43773,73340
47631,485810
45436,71309
57225,71752
58745,71010
53201,72949
46367,70601
464005,464006
57043,71917
47239,71643
491861,70611
55777,68092
470528,71322
57824,63490
50793,69837
462834,69577
51182,69831
462881,70975
473655,70604
47689,69913
473319,68494
48699,63228
418996,418997
45615,71914
473720,71911
53284,66753
57424,73481
46213,73467
48740,60444
48732,60365
46837,482728
57889,63606
57919,63356
54913,60361
43538,480615
55646,70495
470538,71528
45318,71069
43015,70781
43902,71388
50821,70314
50209,70347
58312,72459
53381,63884
48834,68952
48819,69027
47470,68893
47455,68941
478207,68917
478179,478180
42571,68778
42695,69085
53610,68723
52557,68913
52772,68928
52775,68933
420344,420345
45563,71456
45543,71548
43245,61218
47916,65542
470522,71026
53152,70921
50582,70957
44457,480615
44802,71979
51212,70773
46581,71399
50978,64378
470560,71558
58709,73992
42828,70041
49777,73484
49735,73553
485541,485542
52166,73537
52167,73483
478415,478416
45186,71345
57892,63357
57819,63465
42202,63685
43621,63646
42603,63895
56743,72762
50238,70153
52121,72750
52119,72677
50963,72788
45930,480546
50714,69535
57265,71782
50431,70301
44624,72482
479721,479756
54928,70111
51628,72441
483294,483316
58535,71764
58243,71966
50977,70813
58521,74041
463638,463639
46378,483397
482685,482700
51213,70734
50611,70841
46376,70169
51262,65532
50580,70862
47395,483410
58135,70877
427184,427185
51144,70753
463606,72031
50626,64915
58522,415648
462071,462072
478422,474150
47335,72497
463651,463652
45317,71056
52371,70779
46154,72639
45359,474405
45330,70673
45039,64395
51987,64014
59085,74167
44030,474331
42909,63433
48774,60935
48668,62984
53942,64699
462886,72434
52680,68522
412402,412738
480022,60443
58849,60036
42688,60715
420104,420105
47867,60338
48782,60680
48780,60633
51568,60655
43698,60646
48798,60076
51562,60073
48691,63266
48688,63154
48696,63251
48694,63250
57925,63394
58648,63365
48673,63095
57774,63419
48775,60937
42319,60089
45029,60669
44712,60990
48706,60746
48722,62643
48658,60953
48708,62979
48687,62882
48667,63020
48664,63050
48655,60565
42433,60364
462880,70310
48806,474098
474330,474331
53968,64930
46776,64774
44281,64693
54122,64327
43725,63878
43614,64206
43342,64258
479506,479507
473349,64674
42861,63937
54109,64288
54006,64376
53949,64214
42525,64298
42477,64247
54062,64694
54875,62648
56706,60772
54874,61030
56703,60700
46824,73805
46818,483576
54912,60070
46825,73872
56702,60811
56699,60552
424156,424157
426888,63820
55014,62803
56698,60741
55007,59632
54878,59679
59051,74139
55046,59824
59064,74151
43973,63809
55027,60759
55006,59605
58155,60755
53333,63311
54863,60119
55069,59989
54884,63181
54871,62650
54952,60683
59251,74301
43388,63892
55000,59965
54861,59642
54922,63678
56681,60791
55040,60347
473041,74138
54920,63440
55039,60383
55012,62639
46822,60649
58488,63705
54891,60554
59237,74292
482323,482324
54896,60379
55028,60495
54880,63126
55044,63271
55010,60995
54876,59693
54966,59951
54938,420027
58152,60697
54997,60004
59135,479066
47211,485897
485291,62447
44132,62483
44034,62394
56202,67695
56245,67481
56148,62570
56144,67635
56155,67675
56163,478352
56164,67502
56160,67572
56186,67662
56181,67701
56182,67686
56193,67480
56250,67402
56269,67636
56272,67633
462075,462096
55151,67404
43281,62343
42378,67527
49265,62330
49247,62367
49225,62510
49211,62432
49318,62275
49315,62581
49380,67496
49382,67558
49377,67579
49350,68049
49346,62231
49340,62420
49426,67630
49405,62293
49404,62243
49527,62518
49517,62328
49514,67497
49503,67431
46605,70925
55650,72416
50971,65524
50962,72786
43053,70524
463612,480705
45302,71573
462750,462751
462077,72213
45997,69933
47701,70041
42825,70375
44622,70341
57220,70262
58213,70312
58273,70395
50751,72103
462451,71494
58281,70252
478736,70603
47365,69541
46087,72265
56920,67091
58970,74085
54631,64710
54602,65069
51165,415615
53774,64511
53849,64630
50135,64891
50144,64764
50147,64782
44548,66868
54513,65221
54517,65345
54520,65350
54527,65210
54524,65094
45182,73646
473113,71572
463824,71900
45557,71464
45621,415670
45601,71991
45605,71932
488464,70449
45906,70590
427091,427092
58080,59823
58081,59684
57054,60066
426726,426727
426736,426737
461991,461992
485905,485907
44980,60008
485689,485902
485627,485628
50040,59435
425732,72634
45445,479998
490773,426280
46513,72005
462840,70983
42826,71504
463885,71376
45136,71215
46080,72222
45095,71277
58100,73325
42346,70676
44891,72609
473735,71694
58371,71841
57691,483697
45916,70339
45497,71494
45887,70445
50953,70882
50952,70865
491531,491694
45625,71857
46303,69671
45009,70675
58892,72518
45603,71920
52212,71734
463894,71056
45560,71456
47695,69974
473560,74127
48401,480871
52870,63414
473364,73699
46965,65770
412743,72323
45824,59953
462388,63923
47115,59531
491509,66141
52872,62898
48759,62660
45548,71513
43694,63664
487011,488087
54764,64401
483901,72491
48254,60716
473322,72648
473616,73547
43119,65562
477682,71347
491460,60387
485334,491450
47512,491312
491189,491316
47172,61961
491213,491327
43033,71343
47046,62825
47900,71718
58875,70902
43152,68123
43237,64582
43198,64589
43186,427230
488519,71505
491412,71379
45443,71292
473764,71315
42924,72686
478373,478374
43327,63740
55570,61848
55580,61914
59144,74216
58304,68238
485873,485874
55813,68354
55835,68412
55908,68192
55936,68334
42428,62680
424608,424624
490829,491126
43294,73714
488697,71237
45471,71116
473391,67076
491155,491328
57135,491307
44451,59946
473336,74348
50757,72301
473644,71972
470541,71940
45398,71339
43842,72521
46082,72262
46075,72161
58357,72565
58380,71854
50509,70807
47385,70788
45908,479897
57492,69777
42645,69929
46494,72129
50512,70778
46292,69915
49784,68838
417446,417447
58418,73785
421877,421878
52708,68885
49290,67987
49281,67989
49285,67941
49229,67974
49358,68492
49455,67788
473431,63594
416486,71812
416493,416494
42583,474149
48714,63100
42875,63695
44387,473405
58309,72770
57233,72455
57517,70371
58385,71636
57465,72719
50523,71987
58376,71688
44453,69884
52358,70931
46405,69733
51111,71994
46500,71971
47418,70971
46164,72642
479131,70863
473330,74002
427173,427174
426941,481056
419293,419294
53200,72936
50772,70130
473482,479929
57487,70194
54927,70368
51146,70748
462843,70022
50960,72586
50344,69948
50612,70798
46495,74041
50623,64897
53143,64991
45343,71188
45348,71110
50174,71411
56981,65439
48390,60879
50437,70274
480111,480353
44242,63092
53685,72485
50703,73668
45876,70536
45118,482799
57269,71771
45694,482797
44277,71561
58069,62362
58071,62340
47670,62543
53423,62512
53441,62549
53450,62519
53459,62429
53487,62375
53499,62396
53414,62194
53569,62348
420213,420214
48669,63163
43777,63043
53383,63858
42638,63818
49739,485552
44592,72671
46173,72664
42400,72668
49740,485544
46258,69129
46256,69123
45859,60674
45749,60493
58150,60662
58146,60698
43995,60161
48541,60378
48530,60561
48518,60381
48503,60175
58151,60699
48513,60436
48509,60328
52322,60246
48507,60206
48505,60268
42814,60294
420815,420816
48496,60551
48494,60558
45852,60451
416143,60316
416127,416128
51529,420433
51479,66676
46792,66774
51496,66909
51486,66531
51485,66744
51483,66833
46791,66606
51469,66435
51466,66475
51456,66756
51446,66703
51531,66504
51430,66599
51472,66794
51471,66582
46660,66897
51387,66523
51513,66853
51413,66843
51404,66685
51519,66873
51766,66791
51379,66581
52037,65534
44755,64253
53363,64235
52009,64144
52067,64208
43663,64290
51998,64524
52058,64367
52049,64555
52015,64221
43961,64365
52010,64133
51990,64096
51984,64003
43749,63527
483645,483646
53338,63870
53347,64150
46809,63532
51742,63769
52029,64331
44797,63755
52007,64113
424822,424823
43265,63972
473445,64195
42915,463493
51999,64300
49097,64297
479452,64075
52065,64036
42776,64171
52025,64012
53350,63831
42607,63907
52054,64244
49182,64088
424792,424793
52069,64280
420703,420704
49193,64105
51748,63757
46861,64287
56665,60427
42720,63372
46803,63451
59056,74143
54899,63387
42472,60134
48716,425030
491761,491798
53945,65200
54727,64639
56579,69591
46479,65940
47555,65715
44418,65052
48233,60557
59229,74285
420985,64923
487920,487921
44419,62953
55114,72835
56456,67515
56589,63060
56606,63093
54339,64728
56356,68510
473328,64199
54005,64371
50022,59477
42699,61545
48019,426889
51699,73684
50010,485433
42239,62157
427223,70456
47062,424928
50630,70311
47055,63300
50837,63346
50838,63341
50846,62980
50845,63062
50848,62824
59366,63286
46033,63361
46009,69776
46005,69794
47423,69840
58408,62614
58409,62743
58411,60973
58412,61018
46401,63013
57066,63269
57068,62735
46392,63120
47690,482720
47685,74372
57008,62952
57011,62914
57113,63213
44027,69864
45337,71019
44002,63353
463897,71056
44087,69720
44077,70239
57536,62710
44152,69607
43023,69741
473028,63134
43296,70988
44578,62875
45996,69875
45994,69906
43313,63306
488488,491900
44623,70345
43391,480710
57941,63203
57942,63235
43369,62746
43351,69930
42174,63327
44707,63146
42209,69584
55512,69746
42270,63304
44816,69616
42446,69814
42439,70288
42437,63351
42547,63313
42510,63315
42663,63143
53303,485501
462889,69721
42738,62742
473379,63352
473312,478348
426975,70657
42813,63193
51017,62972
51036,61011
51038,62663
51039,62632
51040,61016
51042,62699
51045,62845
51046,62932
51050,70109
51051,62962
51054,62945
51059,62855
473449,69677
423118,423119
42999,63368
51176,62606
51192,63014
51196,62905
51220,62774
51224,62865
50696,70512
47729,69968
44561,69829
43022,425723
43273,69839
44652,70024
47368,69537
50828,70177
58593,482796
57716,70437
463352,71158
55526,70094
53678,70628
462849,70149
47718,69984
47803,70502
57953,70290
43519,70138
473388,70612
473597,70584
473628,73766
462927,420144
47026,70993
462921,71042
43414,63117
52263,59817
48516,60140
44536,59925
43263,59928
53662,59625
426717,426718
480264,480265
48273,59615
53697,69388
462331,65227
59250,74300
46603,70934
49145,64004
44433,64044
48249,59489
50905,73255
473553,73439
473037,65063
53724,68855
479016,69719
473055,60785
57025,72391
46466,65266
473165,65227
44465,65140
54471,65426
54469,65395
50484,480000
55038,60306
44056,70469
45090,69205
46657,473133
426761,426762
45753,60711
45840,60352
423861,423878
473313,60542
473325,60422
51465,66647
44217,71557
494959,71028
45656,71711
47019,481039
50635,70413
47031,71051
50802,478887
50806,70354
50805,70389
50814,70562
50819,70370
50820,485505
46006,69821
59321,425791
59323,480755
58189,63102
47755,70317
47724,69855
47715,70245
46678,70622
46673,70652
58763,473100
473246,70505
45391,473194
45369,71061
45366,71080
415849,415850
44309,70383
463356,71853
44477,70978
44470,70979
45981,70114
57954,70221
57964,70342
57971,70446
44826,69923
44998,63745
42312,71815
473896,73620
462864,73918
462874,69466
462924,70396
412671,415729
52291,70311
425721,488232
412359,412434
42817,70046
42810,70289
51032,69470
51102,71918
479444,63144
51349,421970
52764,69945
470566,70671
50422,70175
477685,72057
44394,62067
44204,480644
48422,60891
480935,64049
480909,73731
48554,60470
44033,480951
488708,64049
411482,411483
486890,62667
486979,60892
486974,60856
486958,486959
473353,62667
44626,73354
492926,494788
50128,64886
473263,66095
477295,73362
479833,73329
51514,66575
473357,67658
416995,416996
473857,72929
49743,69087
59096,69337
46232,73492
44717,69229
49808,423786
42677,69206
51323,424040
49813,69405
52160,63963
491301,491302
462392,72323
473310,72041
490891,71450
490888,490918
473484,73798
473453,71799
43805,72472
45478,72052
44518,72430
473717,70636
473694,70657
473692,71591
58730,71570
45305,427076
50664,72305
42151,73696
43390,72477
43375,461959
43373,72534
42594,72311
50740,70738
473544,72126
58055,72890
58118,69934
58678,73962
58677,73961
474205,69568
56419,69842
55157,72862
48602,63996
473837,73190
462103,66644
59012,74114
414340,414341
44137,70587
46706,412664
44649,422455
494074,478860
50932,68216
50869,73074
50878,73109
50883,68247
50887,68253
50891,68135
50890,68131
50894,68263
47262,68173
58319,73014
44032,68250
57506,73144
57507,73126
56373,68464
56386,68176
44899,487151
52122,73177
52126,73117
52127,73154
50362,73133
481010,481097
59158,74193
59181,74244
47218,485838
47219,67782
47213,491773
479792,479793
479759,480130
480806,480864
46262,73991
58427,68496
45078,68554
480606,480607
46565,67897
46559,67900
57300,73383
57310,478648
57327,68701
57323,73380
57330,73375
414736,478854
57291,68559
57416,73296
57421,73309
473283,73411
44037,68700
57358,73291
57359,73302
57365,73426
57387,73272
57394,73422
57395,73419
56208,67841
56216,67750
44245,69099
56142,67799
56174,67877
56300,68706
56313,68689
56316,68677
56327,68696
56336,68698
56340,68679
56363,68496
56365,68436
473068,72646
57600,67781
57601,67869
57613,67867
44299,73583
57598,67806
56275,67809
56271,67837
56279,67807
462085,478346
56377,68665
44543,68851
57982,73420
43458,69113
56740,67725
43556,73365
42216,68876
44814,67795
42482,68854
43756,67765
43742,68136
55881,68357
42669,68691
42617,67785
54842,73261
462610,462611
42968,67814
53725,68812
479421,479422
51205,67979
51206,67962
493102,479834
51739,68704
53672,61353
42865,423496
43988,65552
473080,65931
57688,63476
49528,67801
48956,66310
483497,483554
51005,66640
491208,491323
54423,478853
47024,483451
477761,479927
45461,71168
491860,70611
477756,420664
52260,69516
52257,69511
54652,69510
52380,71008
47016,70729
45288,70629
45384,463855
54694,425683
51280,71048
487003,477754
51618,71102
50393,478866
47757,70464
419994,419995
46669,70627
482725,70464
477793,477794
43469,69542
50405,70611
54687,70690
54648,69539
54683,69523
52255,69497
43550,60621
493991,71242
56983,65419
58993,74100
45536,71544
470530,71242
473844,70427
52701,69353
486081,69391
52655,69280
52638,69150
49239,68693
47489,69246
52514,69141
417622,485318
57139,66349
44225,65553
57162,65987
53557,62311
473773,62892
58490,65177
44737,65883
53552,62285
473086,62558
424430,424431
58449,73743
53055,60429
53867,60220
45084,60196
53073,60676
53880,60248
51343,60243
427809,427810
53067,59437
47096,485434
53060,60660
44786,59663
53901,60311
58901,74049
427025,427072
53056,59769
48468,59696
480601,60858
44492,59659
53048,60799
44353,60514
53921,59915
480609,480610
44320,63094
473060,59836
53076,59478
478579,478580
53034,59654
44165,59399
58900,74048
52947,60592
53029,60863
53885,60382
43794,60930
53020,59733
53879,60288
53016,60858
53313,60009
43565,60153
48447,59677
43542,60325
49906,59785
58549,73828
43467,60729
52992,59655
52991,60929
58471,70248
58513,73809
44761,60174
51293,72054
54537,66184
54535,66403
54539,66216
54545,66325
54547,65924
54552,66289
54558,73606
54562,66312
54560,66146
54568,66231
54572,66030
54579,66269
54580,65938
54641,66243
44016,72777
47991,60877
43531,60905
48000,422930
48424,60841
